Name,Original Price (Rs),Discounted Price (Rs),Discount,Product URL,Image URL
SUPER WINGS BABY PUSHING CAR FD-6816 H.B,7500,7500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/super-wings-baby-pushing-car-fd-6816-h-b,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022090032479_e641853d-f9b1-4138-b8ab-6019b3ba7851.jpg?v=1750418987
BABY PUSHING CAR HELLO KITTY 3383-1,3995,3995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-car-hello-kitty-3383-1,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090006303_4487e17a-ff86-439a-84a3-cf9fdd14418d.jpg?v=1748344941
PUSHING CAR BC8206M BASIC,10500,10500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pushing-car-bc8206m-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1716671233812_a7ef8109-b05f-41a1-b6d6-e059aa6bb652.jpg?v=1728476268
BABY PUSHING CAR LOL 3311L,4395,4395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-car-lol-3311l,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090006327_0668a9a9-c1a2-4565-9d33-e99067e5fe88.jpg?v=1754380002
BABY PUSHING ALONG BIKE 4WHEEL IR 517,4195,4195,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-along-bike-4wheel-ir-517,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090009410_86012d77-3956-4813-be84-d1ae05e1295c.jpg?v=1754380038
RECHARGEABLE MOTOR CYCLE 3WHEEL IR HK-969-3,31900,31900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rechargeable-motor-cycle-3wheel-ir-hk-969-3,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090011635_dfb249f1-9dae-40a2-b19f-1fb598542b9f.jpg?v=1755688201
PUSHING BIKE 4WHEEL IR TX-2430,8295,8295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pushing-bike-4wheel-ir-tx-2430,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090015527_ee4e3c21-0a76-4df5-8a24-d4839ca4b4dc.jpg?v=1755688204
KIDS 4WHEEL SCOOTER IR ZT-3912,6495,6495,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kids-4wheel-scooter-ir-zt-3912,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090015558_aa1b0cb7-d2ec-4c41-9db0-a1b7fd834abc.jpg?v=1755688205
QX3374 PHANTOM PUSHING CAR,5595,5595,No Discount,https://alfatah.pkhttps://alfatah.pk/products/qx3374-phantom-pushing-car,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6928928008790_79a00d53-f232-4126-b4d7-da479ff84b95.jpg?v=1755688207
TWISTER CAR T669,8500,8500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/twister-car-t669,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090007225_7ccd2ff7-eceb-48db-8a33-80bbe0cadc11.jpg?v=1758024601
BABY PUSHING CAR KB-019-4P,9900,9900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-car-kb-019-4p,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090016937_f0a41018-1a56-42eb-93ab-d3181596ef99.jpg?v=1758024617
BABY PUSHING CAR 6552,13500,13500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-car-6552,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090018733_164557fb-19b3-4cff-976b-20532feb7cfe.jpg?v=1758024636
BABY PUSHING CAR T118,7500,7500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-car-t118,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090018788_8666d3ff-30c5-40e7-8b32-cad3ca4bbd1a.jpg?v=1758024643
BABY PUSHING CAR IR HB-166,5900,5900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-car-ir-hb-166,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090009311_012667a8-ddbb-47e5-88e4-5d306c6d74d4.jpg?v=1760443577
BABY PUSHING ALONG BIKE 4WHEEL IR QL-688,6500,6500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-along-bike-4wheel-ir-ql-688,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090009403_92cf2aea-cd44-41ba-bed6-074c2991997a.jpg?v=1760443580
PUSHING BIKE 4WHEEL IR TX-2431,8500,8500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pushing-bike-4wheel-ir-tx-2431,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090015534_40fdc6da-fc1f-4c2d-8c37-800faa70d85c.jpg?v=1760443604
BABY PUSHING CAR PANDA IR YH-S1,5500,5500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-car-panda-ir-yh-s1,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025091502507_115ff080-37dd-4901-9dba-6fbaa2a0f0f7.jpg?v=1760443644
BABY PUSHING ALONG BIKE 4WHEEL IR 518,4195,4195,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-along-bike-4wheel-ir-518,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025091502538_c9bb3f1a-56fe-41d7-a8b9-cf15a7111552.jpg?v=1760443649
BABY PUSHING ALONG BIKE 4WHEEL IR 516,4195,4195,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-along-bike-4wheel-ir-516,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025091502545_0baf8886-6b0b-47ac-bb4f-d974b94d188a.jpg?v=1760443651
BABY PUSHING CAR DORAEMON 3312,4395,4395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/baby-pushing-car-doraemon-3312,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090006334_eba95c94-4c6d-4b69-809c-b76d21d77977.jpg?v=1746275837
35207B PULLBACK COW RATTLE CAR IR,1895,1895,No Discount,https://alfatah.pkhttps://alfatah.pk/products/35207b-pullback-cow-rattle-car-ir,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025090014650_105588d3-67c1-49cc-9609-a029ed6431ad.jpg?v=1753787386
Vipera Bb Cream Cover Me Up 03,5140,5140,No Discount,https://alfatah.pkhttps://alfatah.pk/products/vipera-bb-cream-cover-me-up-03,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-12-24-at-12.23.03-PM.jpg?v=1693181915
GOLDEN ROSE BB CREAM 03 NATURAL 30 ML PC,6100,6100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-bb-cream-03-natural-30-ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000241141.jpg?v=1733397097
GOLDEN ROSE BB CREAM 05 MEDIUM PLUS 30 ML PC,6100,6100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-bb-cream-05-medium-plus-30-ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000241143.jpg?v=1733397293
GOLDEN ROSE BB CREAM 06 DARK 30 ML PC,6100,6100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-bb-cream-06-dark-30-ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000241144.jpg?v=1733397416
GOLDEN ROSE BB CREAM 01 LIGHT 30 ML PC,6100,6100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-bb-cream-01-light-30-ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000241139.jpg?v=1733396751
GOLDEN ROSE BB CREAM 02 FAIR 30 ML PC,6100,6100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-bb-cream-02-fair-30-ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000241140.jpg?v=1733396909
GOLDEN ROSE BB CREAM 04 MEDIUM 30 ML PC,6100,6100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-bb-cream-04-medium-30-ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000241142.jpg?v=1733397186
BEAUTY BY AMNA BBCREAM 101 40ML,3800,1250,67.11% OFF,https://alfatah.pkhttps://alfatah.pk/products/beauty-by-amna-bbcream-101-40ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101591656_01f320fc-18be-448a-b028-28b87ab169b1.jpg?v=1735733064
BEAUTY BY AMNA BBCREAM 102 40ML,3800,1250,67.11% OFF,https://alfatah.pkhttps://alfatah.pk/products/beauty-by-amna-bbcream-102-40ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101591670_6e9a37e6-5193-4de0-8f9a-8db2c5f5ce7f.jpg?v=1735733068
BEAUTY BY AMNA BBCREAM 103 40ML,3800,1250,67.11% OFF,https://alfatah.pkhttps://alfatah.pk/products/beauty-by-amna-bbcream-103-40ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101591687_017f67fa-4e81-4cfd-a838-8b437edf4b40.jpg?v=1735733071
BEAUTY BY AMNA BBCREAM 104 40ML,3800,1250,67.11% OFF,https://alfatah.pkhttps://alfatah.pk/products/beauty-by-amna-bbcream-104-40ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101591694_3c04e655-192f-43d9-a7c1-343c0ce1fe14.jpg?v=1735733075
BEAUTY BY AMNA BBCREAM 105 40ML,3800,1250,67.11% OFF,https://alfatah.pkhttps://alfatah.pk/products/beauty-by-amna-bbcream-105-40ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101591700_2502eee6-fc04-42a8-ad41-259c21435a46.jpg?v=1735733078
BEAUTY BY AMNA BBCREAM 106 40ML,3800,1250,67.11% OFF,https://alfatah.pkhttps://alfatah.pk/products/beauty-by-amna-bbcream-106-40ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101591717_37257712-d478-4b75-a1ea-5819e5010523.jpg?v=1735733082
BBA BB CREAM 10 ML 101,1500,740,50.67% OFF,https://alfatah.pkhttps://alfatah.pk/products/bba-bb-cream-10-ml-101,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101592745_9340b9b7-ac04-40be-836c-112f7bfff50a.jpg?v=1735733105
BBA BB CREAM 10 ML 102,1500,740,50.67% OFF,https://alfatah.pkhttps://alfatah.pk/products/bba-bb-cream-10-ml-102,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101592752_4f1d60e2-69de-4456-b0c7-aca05d00c8e9.jpg?v=1735733109
BBA BB CREAM 10 ML 103,1500,740,50.67% OFF,https://alfatah.pkhttps://alfatah.pk/products/bba-bb-cream-10-ml-103,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101592769_9b4ab82d-fecf-4a75-8e46-0a53521ad4ef.jpg?v=1735733113
BBA BB CREAM 10 ML 104,1500,740,50.67% OFF,https://alfatah.pkhttps://alfatah.pk/products/bba-bb-cream-10-ml-104,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101592776_612676dd-a42e-4201-8cb7-46a6ab33f79c.jpg?v=1735733117
BBA BB CREAM 10 ML 105,1500,740,50.67% OFF,https://alfatah.pkhttps://alfatah.pk/products/bba-bb-cream-10-ml-105,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101592783_9531ac49-10fb-4796-b404-f306529a5606.jpg?v=1735733121
BBA BB CREAM 10 ML 106,1500,740,50.67% OFF,https://alfatah.pkhttps://alfatah.pk/products/bba-bb-cream-10-ml-106,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101592790_1301d352-3c0a-4d39-bcff-4795c9d6adbf.jpg?v=1735733125
BB CREAM COVER ME UP IN TUBE - 03 TROPIC,5140,5140,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bb-cream-cover-me-up-in-tube-03-tropic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5903587632037_d70369a0-767c-4cf1-8826-58dc2414a8eb.jpg?v=1737358434
LA GIRL BB CREAM MEDIUM PC,2950,2950,No Discount,https://alfatah.pkhttps://alfatah.pk/products/la-girl-bb-cream-medium-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555969455_2ff06e15-328a-4d77-b9fe-96bef0892e33.jpg?v=1734518695
LA GIRL PRO BB CREAM 942 PC,2950,2950,No Discount,https://alfatah.pkhttps://alfatah.pk/products/la-girl-pro-bb-cream-942-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555969424_eb5163ae-15b8-469f-bd00-445d99fa75dd.jpg?v=1734518688
LA GIRL BB CREAM LIGHT/MEDIUM PC,2950,2950,No Discount,https://alfatah.pkhttps://alfatah.pk/products/la-girl-bb-cream-light-medium-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555969431_d9a0aeec-ab5c-46ec-ab81-8d7a14f6f1be.jpg?v=1734518691
GARNIER ANTI AGE BB CREAM ALL IN 1 50ML,2795,2795,No Discount,https://alfatah.pkhttps://alfatah.pk/products/garnier-anti-age-bb-cream-all-in-1-50ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3600542424691_9a80d871-2e1f-465e-8df6-60989254136a.jpg?v=1764423898
ESTEE LAUDER PLEASURE FOR LADIES EDP 100 ML,14900,14900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/estee-lauder-pleasure-for-ladies-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Pleasures-By-Estee-Lauder-the-perfume-shop-pk.jpg?v=1691767553
RASASI SECRET EDP LADIES 75 ML,2700,2700,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rasasi-secret-edp-ladies-75-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000009019-1000.png?v=1691767020
RASASI BLUE LADY EDP 40 ML,2200,2200,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rasasi-blue-lady-edp-40-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_46_618e14ce-ebbc-4a87-8a4f-f8f3562b5a50.png?v=1691766555
BURBERRY LONDON WOMEN EDP 100 ML,14900,14900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/burberry-london-women-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2021-01-28-at-2.50.37-PM.jpg?v=1691767667
IR V.V LOVE JEAN PAUL GAULTIER SO SCANDAL W EDP 30ML 2025 30,2395,1916,20.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/ir-v-v-love-jean-paul-gaultier-so-scandal-w-edp-30ml-2025-30,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000547487.jpg?v=1746100254
MONT BLANC FEMME INDIVIDUAL EDT 75 ML,10500,10500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/mont-blanc-femme-individual-edt-75-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Mont-Blanc-Individuel-Femme-EDT-75ml.png?v=1691766587
CH HERRERA GOOD GIRL L EDP 80ML PC,31900,31900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/ch-herrera-good-girl-l-edp-100ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8411061818961_92faab3c-b168-4689-b6d5-7dbfe0b4de2e.png?v=1711531440
RIVARI FRAGRANCES ENCHANTED EDP WOMEN 100 ML,7995,7995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivari-fragrances-enchanted-edp-women-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/202408000949_1.jpg?v=1733915810
RIVARI FRAGRANCES SPECTRUM EDP W 100 ML,6995,6995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivari-fragrances-spectrum-edp-w-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000473098_7401a56d-c194-4d06-a046-8f720ceb7e76.jpg?v=1754123476
CALVIN KLEIN ETERNITY MOMENT FOR LADIES EDP 100 ML,9500,9500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/calvin-klien-eternity-moment-for-ladies-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/calvin-klein-eternity-moment-edp-100ml.jpg?v=1691767433
GUESS PINK FOR WOMEN EDP 75 ML,6500,6500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/guess-pink-edp-75-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011012.webp?v=1691767286
PROPHECY COLOGNE SPRAY MIST 100 ML,2200,2200,No Discount,https://alfatah.pkhttps://alfatah.pk/products/prophecy-cologne-spray-mist-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000090658-1000.png?v=1691767025
RALPH LAURE ROMANCE EDP LADIES 100 ML,16900,16900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/ralph-lauren-romance-summer-blossom-for-ladies-edp-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/ralph-lauren-romance-women-edp-100ml.jpg?v=1691766567
ELIZABETH ARDEN ARDEN BEAUTY LADIES EDP 100 ML,6300,6300,No Discount,https://alfatah.pkhttps://alfatah.pk/products/elizabeth-arden-arden-beauty-ladies-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/31_6f686f34-dc85-44cd-8f9d-edf9e3b05daa.webp?v=1736924315
IR V.V LOVE JADORE PORE FEMME EDP 100ML 2025 8901-1,4495,3596,20.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/ir-v-v-love-jadore-pore-femme-edp-100ml-2025-8901-1,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_44_467697bd-c41f-4f17-96c1-36cc99ca3701.png?v=1745319209
CALVIN KLEIN IN 2U LADY EDT 150 ML,8500,8500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/calvin-klein-in-2u-lady-edt-150-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000137962-1000.png?v=1691766964
PACO RABANNE OLYMPEA LEGEND FOR WOMEN EDP 80 ML,15900,15900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/paco-rabanne-olympea-legend-for-women-edp-80-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3349668577521.jpg?v=1691766169
REVLON CHARLIE SILVER EDT 100 ML,1700,1700,No Discount,https://alfatah.pkhttps://alfatah.pk/products/revlon-charlie-silver-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5000386147745.jpg?v=1703071049
HUGO BOSS FEMME FOR LADIES EDP 75 ML,12500,12500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/hugo-boss-femme-for-ladies-edp-75-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Hugo-Boss-Boss-Femme-EDP-75ml.jpg?v=1691767420
ARMAF CLUB DE NUIT LADIES EDP 105 ML,7500,7500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/armaf-club-de-nuit-ladies-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000090235-1000.png?v=1691766983
CALVIN KLEIN CK IN 2U FOR HER EDP 100 ML,6900,6900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/calvin-klein-ck-in-2u-for-her-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/calvin-klein-ck-in2u-for-her-eau-de-toilette-100ml.webp?v=1691767317
GUCCI BLOOM LADIES EDP 100 ML BASIC,29900,29900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/gucci-bloom-ladies-edp-100-ml-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000146508.jpg?v=1739784667
DAVIDOFF COOL WATER FOR WOMEN EDT 100 ML,8900,8900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/davidoff-cool-water-for-women-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000068552-1000.png?v=1691766984
CHANEL COCO MADEMOISELLE FOR LADIES EDP 100 ML,59900,59900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/chanel-coco-mademoiselle-for-ladies-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/chanel-coco-mademoiselle-women-edp-100ml.jpg?v=1691767351
MONT BLANC LADY EMBLEM EDP 75 ML,11900,11900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/mont-blanc-lady-emblem-edp-75-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4100907.jpg?v=1691766933
ELIZABETH ARDEN 5TH AVENUE LADIES EDP 125 ML,8200,8200,No Discount,https://alfatah.pkhttps://alfatah.pk/products/elizabeth-arden-5th-avenue-ladies-edp-125-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-09-16-at-6.04.22-PM.jpg?v=1739784692
GUCCI BAMBOO LADY EDP 75 ML,23900,23900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/gucci-bamboo-lady-edp-75-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_29_249d67d0-6c01-4d9f-a5d9-f2c7d183c5a4.png?v=1691767382
COACH NEW YORK FOR LADIES EDP 90 ML,14900,14900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coach-new-york-for-ladies-edp-90-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Coach-New-York-EDP-90ml-Women.png?v=1691767543
JIMMY CHOO ILLICIT L EDT 100ML,14900,14900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/jimmy-choo-illicit-l-edt-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Jimmy-Choo-Illicit-By-Jimmy-Choo-the-perfume-shop-pk.jpg?v=1691766582
IR V.V LOVE JEAN PAUL GAULTIER SCANDAL W EDP 30ML 2025 3020-,2395,1916,20.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/ir-v-v-love-jean-paul-gaultier-scandal-w-edp-30ml-2025-3020,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000547459.jpg?v=1746100240
IR V.V LOVE LANCOME FLOWER OF HAPINESS W EDP 30ML 2025 3002-,1795,1436,20.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/ir-v-v-love-lancome-flower-of-hapiness-w-edp-30ml-2025-3002,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000547450.jpg?v=1746100199
TOMMY HILFIGER TOMMY GIRL EDT 100 ML,12400,12400,No Discount,https://alfatah.pkhttps://alfatah.pk/products/tommy-hilfiger-tommy-girl-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000001745-1000.png?v=1691766942
GUCCI RUSH FOR LADIES EDT 75 ML,19900,19900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/gucci-rush-for-ladies-edt-75-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000147653-1000.png?v=1691766920
DAVIDOFF COOL WATER W SEA ROS 100 ML,9500,9500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/davidoff-cool-water-w-sea-ros-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000071276-1000.png?v=1691766969
GUESS DARE POUR FEMME EDT 100 ML,6900,6900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/guess-dare-pour-femme-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/61o4iykCBHL.jpg?v=1691767290
RASASI ROMANCE EDP LADY 45 ML,2500,2500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rasasi-romance-edp-lady-45-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000009017-1000.png?v=1691767020
IR V.V LOVE ANIMAL KINGDOM FLUFFY U EDT 50ML 2025 8032-18,2395,1916,20.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/ir-v-v-love-animal-kingdom-fluffy-u-edt-50ml-2025-8032-18,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000547491.jpg?v=1746100266
YSL LIBRE FLOWER & FLAMES FLORAL LAY EDP 90ML,42000,42000,No Discount,https://alfatah.pkhttps://alfatah.pk/products/ysl-libre-flower-flames-floral-lay-edp-90ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3614274151701_d71171e3-9ec6-407d-ab76-a8896eddb8c2.jpg?v=1747139749
GUESS GIRL EDT 100 ML,7200,7200,No Discount,https://alfatah.pkhttps://alfatah.pk/products/guess-girl-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Guess-Girl-EDT-100ml.jpg?v=1691767285
VERSACE CRYSTAL NOIR EDT LADY 90ML,19900,19900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/versace-crystal-noir-edt-lady-90ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_38_a9e12c8c-de62-4259-812d-ebffab303611.png?v=1742967274
